status,match_type,old_url,old_slug,species_id,spanish_name,current_slug,suggested_slug,order,family
OK,EXACT_SLUG,Passeriformes/Mimidae/Fotos_CalandriaReal.html,CalandriaReal,SP_0879,Calandria Real,CalandriaReal,,Passeriformes,Mimidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_Calandrita.html,Calandrita,SP_0599,Calandrita,Calandrita,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-1Scleru/Fotos_CamineraColorada.html,CamineraColorada,SP_0755,Caminera Colorada,CamineraColorada,,Passeriformes,Furnariidae-1Scleru
OK,EXACT_SLUG,Passeriformes/Furnariidae-1Scleru/Fotos_CamineraComun.html,CamineraComun,SP_0753,Caminera Común,CamineraComun,,Passeriformes,Furnariidae-1Scleru
OK,EXACT_SLUG,Passeriformes/Furnariidae-1Scleru/Fotos_CamineraGrande.html,CamineraGrande,SP_0757,Caminera Grande,CamineraGrande,,Passeriformes,Furnariidae-1Scleru
OK,EXACT_SLUG,Passeriformes/Furnariidae-1Scleru/Fotos_CamineraPatagonica.html,CamineraPatagonica,SP_0756,Caminera Patagónica,CamineraPatagonica,,Passeriformes,Furnariidae-1Scleru
OK,EXACT_SLUG,Passeriformes/Furnariidae-1Scleru/Fotos_CamineraPunena.html,CamineraPunena,SP_0754,Caminera Puneña,CamineraPunena,,Passeriformes,Furnariidae-1Scleru
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroCastano.html,CanasteroCastano,SP_0836,Canastero Castaño,CanasteroCastano,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroChaqueno.html,CanasteroChaqueno,SP_0820,Canastero Chaqueño,CanasteroChaqueno,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroColudo.html,CanasteroColudo,SP_0826,Canastero Coludo,CanasteroColudo,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroPalido.html,CanasteroPalido,SP_0825,Canastero Pálido,CanasteroPalido,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroPatagonico.html,CanasteroPatagonico,SP_0835,Canastero Patagónico,CanasteroPatagonico,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CanasteroRojizo.html,CanasteroRojizo,SP_0819,Canastero Rojizo,CanasteroRojizo,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CapuchinoCanela.html,CapuchinoCanela,SP_1032,Capuchino Canela,CapuchinoCanela,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CapuchinoCastano.html,CapuchinoCastano,SP_1036,Capuchino Castaño,CapuchinoCastano,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CapuchinoCoronaGris.html,CapuchinoCoronaGris,SP_1037,Capuchino Corona Gris,CapuchinoCoronaGris,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CapuchinoGargantaCafe.html,CapuchinoGargantaCafe,SP_1033,Capuchino Garganta Café,CapuchinoGargantaCafe,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CapuchinoPechoBlanco.html,CapuchinoPechoBlanco,SP_1035,Capuchino Pecho Blanco,CapuchinoPechoBlanco,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CardenalAmarillo.html,CardenalAmarillo,SP_1073,Cardenal Amarillo,CardenalAmarillo,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CardenalComun.html,CardenalComun,SP_1077,Cardenal Común,CardenalComun,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_Cardenilla.html,Cardenilla,SP_1078,Cardenilla,Cardenilla,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_Celestino.html,Celestino,SP_1081,Celestino Común,Celestino,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CelestinoOlivaceo.html,CelestinoOlivaceo,SP_1082,Celestino Oliváceo,CelestinoOlivaceo,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CerqueroAmarillo.html,CerqueroAmarillo,SP_0932,Cerquero Amarillo,CerqueroAmarillo,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CerqueroCabezaCastana.html,CerqueroCabezaCastana,SP_0931,Cerquero Cabeza Castaña,CerqueroCabezaCastana,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CerqueroDeCollarLitoraleno.html,CerqueroDeCollarLitoraleno,SP_0929,Cerquero de Collar Litoraleño,CerqueroDeCollarLitoraleno,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CerqueroDeCollarYungueno.html,CerqueroDeCollarYungueno,SP_0928,Cerquero de Collar Yungueño,CerqueroDeCollarYungueno,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_CerqueroVientreBlanco.html,CerqueroVientreBlanco,SP_0927,Cerquero Vientre Blanco,CerqueroVientreBlanco,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_Charlatan.html,Charlatan,SP_0933,Charlatán,Charlatan,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Dendro/Fotos_ChincheroChico.html,ChincheroChico,SP_0768,Chinchero Chico,ChincheroChico,,Passeriformes,Furnariidae-Dendro
OK,EXACT_SLUG,Passeriformes/Furnariidae-Dendro/Fotos_ChincheroEnano.html,ChincheroEnano,SP_0764,Chinchero Enano,ChincheroEnano,,Passeriformes,Furnariidae-Dendro
OK,EXACT_SLUG,Passeriformes/Furnariidae-Dendro/Fotos_ChincheroGrande.html,ChincheroGrande,SP_0767,Chinchero Grande,ChincheroGrande,,Passeriformes,Furnariidae-Dendro
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_Chingolo.html,Chingolo,SP_0930,Chingolo,Chingolo,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Vireonidae/Fotos_ChiviComun.html,ChiviComun,SP_0848,Chiví Común,ChiviComun,,Passeriformes,Vireonidae
OK,EXACT_SLUG,Passeriformes/Vireonidae/Fotos_ChiviCoronado.html,ChiviCoronado,SP_0847,Chiví Coronado,ChiviCoronado,,Passeriformes,Vireonidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_ChocaAmarilla.html,ChocaAmarilla,SP_0726,Choca Amarilla,ChocaAmarilla,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_ChocaComun.html,ChocaComun,SP_0731,Choca Común,ChocaComun,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_ChocaCoronaRojiza.html,ChocaCoronaRojiza,SP_0730,Choca Corona Rojiza,ChocaCoronaRojiza,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_ChocaListada.html,ChocaListada,SP_0729,Choca Listada,ChocaListada,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_Chopi.html,Chopi,SP_0948,Chopí,Chopi,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Thamnophilidae/Fotos_Chororo.html,Chororo,SP_0720,Chororó,Chororo,,Passeriformes,Thamnophilidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_Chotoy.html,Chotoy,SP_0837,Chotoy,Chotoy,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Rhinocryptidae/Fotos_Chucao.html,Chucao,SP_0738,Chucao,Chucao,,Passeriformes,Rhinocryptidae
OK,EXACT_SLUG,Passeriformes/Rhinocryptidae/Fotos_ChurrinAndino.html,ChurrinAndino,SP_0746,Churrín Andino,ChurrinAndino,,Passeriformes,Rhinocryptidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_Churrinche.html,Churrinche,SP_0668,Churrinche,Churrinche,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_Colilarga.html,Colilarga,SP_0805,Colilarga,Colilarga,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_ColuditoColaNegra.html,ColuditoColaNegra,SP_0809,Coludito Cola Negra,ColuditoColaNegra,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_ColuditoCopeton.html,ColuditoCopeton,SP_0808,Coludito Copetón,ColuditoCopeton,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_ColudoChico.html,ColudoChico,SP_1024,Coludo Chico,ColudoChico,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_ColudoGrande.html,ColudoGrande,SP_1023,Coludo Grande,ColudoGrande,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_ComeseboAndino.html,ComeseboAndino,SP_0991,Comesebo Andino,ComeseboAndino,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_ComeseboCabezaNegra.html,ComeseboCabezaNegra,SP_0990,Comesebo Cabeza Negra,ComeseboCabezaNegra,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_ComeseboPatagonico.html,ComeseboPatagonico,SP_0992,Comesebo Patagónico,ComeseboPatagonico,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CorbatitaBlanco.html,CorbatitaBlanco,SP_1029,Corbatita Blanco,CorbatitaBlanco,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CorbatitaComun.html,CorbatitaComun,SP_1041,Corbatita Común,CorbatitaComun,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CorbatitaDomino.html,CorbatitaDomino,SP_1045,Corbatita Dominó,CorbatitaDomino,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_CorbatitaOvero.html,CorbatitaOvero,SP_1028,Corbatita Overo,CorbatitaOvero,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Cotingidae/Fotos_Cortarramas.html,Cortarramas,SP_0566,Cortarramas,Cortarramas,,Passeriformes,Cotingidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_Crestudo.html,Crestudo,SP_0812,Crestudo,Crestudo,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_Curio.html,Curio,SP_1038,Curió,Curio,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CurutieBlanco.html,CurutieBlanco,SP_0833,Curutié Blanco,CurutieBlanco,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CurutieColorado.html,CurutieColorado,SP_0838,Curutié Colorado,CurutieColorado,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_CurutieOcraceo.html,CurutieOcraceo,SP_0832,Curutié Ocráceo,CurutieOcraceo,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_DiucaComun.html,DiucaComun,SP_1074,Diuca Común,DiucaComun,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_Diucon.html,Diucon,SP_0703,Diucón,Diucon,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DoraditoComun.html,DoraditoComun,SP_0628,Doradito Común,DoraditoComun,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DoraditoCopeton.html,DoraditoCopeton,SP_0625,Doradito Copetón,DoraditoCopeton,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DoraditoLimon.html,DoraditoLimon,SP_0629,Doradito Limón,DoraditoLimon,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaCanela.html,DormilonaCanela,SP_0690,Dormilona Canela,DormilonaCanela,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaCaraNegra.html,DormilonaCaraNegra,SP_0688,Dormilona Cara Negra,DormilonaCaraNegra,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaCejaBlanca.html,DormilonaCejaBlanca,SP_0689,Dormilona Ceja Blanca,DormilonaCejaBlanca,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaCenicienta.html,DormilonaCenicienta,SP_0685,Dormilona Cenicienta,DormilonaCenicienta,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaChica.html,DormilonaChica,SP_0683,Dormilona Chica,DormilonaChica,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaFraile.html,DormilonaFraile,SP_0686,Dormilona Fraile,DormilonaFraile,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaFrenteNegra.html,DormilonaFrenteNegra,SP_0691,Dormilona Frente Negra,DormilonaFrenteNegra,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_DormilonaGris.html,DormilonaGris,SP_0687,Dormilona Gris,DormilonaGris,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspartilleroAustral.html,EspartilleroAustral,SP_0822,Espartillero Austral,EspartilleroAustral,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspartilleroEnano.html,EspartilleroEnano,SP_0828,Espartillero Enano,EspartilleroEnano,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspartilleroPampeano.html,EspartilleroPampeano,SP_0821,Espartillero Pampeano,EspartilleroPampeano,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_EspigueroNegro.html,EspigueroNegro,SP_1066,Espiguero Negro,EspigueroNegro,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroAndino.html,EspineroAndino,SP_0814,Espinero Andino,EspineroAndino,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroChico.html,EspineroChico,SP_0815,Espinero Chico,EspineroChico,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroFrenteRojiza.html,EspineroFrenteRojiza,SP_0813,Espinero Frente Rojiza,EspineroFrenteRojiza,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroGrande.html,EspineroGrande,SP_0818,Espinero Grande,EspineroGrande,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroPechoManchado.html,EspineroPechoManchado,SP_0817,Espinero Pecho Manchado,EspineroPechoManchado,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_EspineroSerrano.html,EspineroSerrano,SP_0816,Espinero Serrano,EspineroSerrano,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Sturnidae/Fotos_EstorninoCrestado.html,EstorninoCrestado,SP_0882,Estornino Crestado,EstorninoCrestado,,Passeriformes,Sturnidae
OK,EXACT_SLUG,Passeriformes/Sturnidae/Fotos_EstorninoPinto.html,EstorninoPinto,SP_0881,Estornino Pinto,EstorninoPinto,,Passeriformes,Sturnidae
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_Federal.html,Federal,SP_0946,Federal,Federal,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_FiofioCoronaDorada.html,FiofioCoronaDorada,SP_0606,Fiofío Corona Dorada,FiofioCoronaDorada,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_FiofioOscuro.html,FiofioOscuro,SP_0609,Fiofío Oscuro,FiofioOscuro,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_FiofioPicoCorto.html,FiofioPicoCorto,SP_0611,Fiofío Pico Corto,FiofioPicoCorto,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_FiofioPlomizo.html,FiofioPlomizo,SP_0607,Fiofío Plomizo,FiofioPlomizo,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_FruteroAzul.html,FruteroAzul,SP_1075,Frutero Azul,FruteroAzul,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_FruteroCoronaAmarilla.html,FruteroCoronaAmarilla,SP_0981,Frutero Corona Amarilla,FruteroCoronaAmarilla,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_FruteroCoronado.html,FruteroCoronado,SP_0983,Frutero Coronado,FruteroCoronado,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_FruteroNegro.html,FruteroNegro,SP_0984,Frutero Negro,FruteroNegro,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_FruteroOvero.html,FruteroOvero,SP_1076,Frutero Overo,FruteroOvero,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Emberizidae/Fotos_FruteroYungueno.html,FruteroYungueno,SP_0923,Frutero Yungueño,FruteroYungueno,,Passeriformes,Emberizidae
OK,EXACT_SLUG,Passeriformes/Cardinalidae/Fotos_FuegueroComun.html,FuegueroComun,SP_0974,Fueguero Común,FuegueroComun,,Passeriformes,Cardinalidae
OK,EXACT_SLUG,Passeriformes/Rhinocryptidae/Fotos_GallitoArena.html,GallitoArena,SP_0742,Gallito Arena,GallitoArena,,Passeriformes,Rhinocryptidae
OK,EXACT_SLUG,Passeriformes/Rhinocryptidae/Fotos_GallitoCopeton.html,GallitoCopeton,SP_0743,Gallito Copetón,GallitoCopeton,,Passeriformes,Rhinocryptidae
OK,EXACT_SLUG,Passeriformes/Melanopareiidae/Fotos_GallitoDeCollar.html,GallitoDeCollar,SP_0716,Gallito de Collar,GallitoDeCollar,,Passeriformes,Melanopareiidae
OK,EXACT_SLUG,Passeriformes/Rhinocryptidae/Fotos_GallitoOvero.html,GallitoOvero,SP_0741,Gallito Overo,GallitoOvero,,Passeriformes,Rhinocryptidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_GauchoChico.html,GauchoChico,SP_0714,Gaucho Chico,GauchoChico,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_GauchoComun.html,GauchoComun,SP_0713,Gaucho Común,GauchoComun,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_GauchoGrande.html,GauchoGrande,SP_0712,Gaucho Grande,GauchoGrande,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_GauchoSerrano.html,GauchoSerrano,SP_0710,Gaucho Serrano,GauchoSerrano,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_Golondrina.html,Golondrina,SP_0224,Gaviotín Golondrina,Golondrina,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaAlaBlanca.html,GolondrinaAlaBlanca,SP_0856,Golondrina Ala Blanca,GolondrinaAlaBlanca,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaBarranquera.html,GolondrinaBarranquera,SP_0864,Golondrina Barranquera,GolondrinaBarranquera,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaCabezaRojiza.html,GolondrinaCabezaRojiza,SP_0865,Golondrina Cabeza Rojiza,GolondrinaCabezaRojiza,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaCejaBlanca.html,GolondrinaCejaBlanca,SP_0857,Golondrina Ceja Blanca,GolondrinaCejaBlanca,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaDomestica.html,GolondrinaDomestica,SP_0859,Golondrina Doméstica,GolondrinaDomestica,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaNegra.html,GolondrinaNegra,SP_0860,Golondrina Negra,GolondrinaNegra,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaParda.html,GolondrinaParda,SP_0861,Golondrina Parda,GolondrinaParda,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaPatagonica.html,GolondrinaPatagonica,SP_0858,Golondrina Patagónica,GolondrinaPatagonica,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaRabadillaCanela.html,GolondrinaRabadillaCanela,SP_0868,Golondrina Rabadilla Canela,GolondrinaRabadillaCanela,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaRiberena.html,GolondrinaRiberena,SP_0862,Golondrina Ribereña,GolondrinaRiberena,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaTijerita.html,GolondrinaTijerita,SP_0867,Golondrina Tijerita,GolondrinaTijerita,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Hirundinidae/Fotos_GolondrinaZapadora.html,GolondrinaZapadora,SP_0855,Golondrina Zapadora,GolondrinaZapadora,,Passeriformes,Hirundinidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Furn/Fotos_HorneritoCopeton.html,HorneritoCopeton,SP_0791,Hornerito Copetón,HorneritoCopeton,,Passeriformes,Furnariidae-Furn
OK,EXACT_SLUG,Passeriformes/Furnariidae-Furn/Fotos_HorneroComun.html,HorneroComun,SP_0790,Hornero,HorneroComun,,Passeriformes,Furnariidae-Furn
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_JilgueroAustral.html,JilgueroAustral,SP_1002,Jilguero Austral,JilgueroAustral,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_JilgueroCaraGris.html,JilgueroCaraGris,SP_0997,Jilguero Cara Gris,JilgueroCaraGris,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_JilgueroDorado.html,JilgueroDorado,SP_1003,Jilguero Dorado,JilgueroDorado,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_JilgueroGrande.html,JilgueroGrande,SP_0999,Jilguero Grande,JilgueroGrande,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_JilgueroOlivaceo.html,JilgueroOlivaceo,SP_1000,Jilguero Oliváceo,JilgueroOlivaceo,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Vireonidae/Fotos_JuanChiviro.html,JuanChiviro,SP_0846,Juan Chiviro,JuanChiviro,,Passeriformes,Vireonidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Furn/Fotos_Junquero.html,Junquero,SP_0789,Junquero,Junquero,,Passeriformes,Furnariidae-Furn
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_Lavandera.html,Lavandera,SP_0665,Lavandera,Lavandera,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Sina/Fotos_Lenatero.html,Lenatero,SP_0811,Leñatero,Lenatero,,Passeriformes,Furnariidae-Sina
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_LoicaComun.html,LoicaComun,SP_0936,Loica Común,LoicaComun,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Furnariidae-Furn/Fotos_Macuquito.html,Macuquito,SP_0787,Macuquito,Macuquito,,Passeriformes,Furnariidae-Furn
OK,EXACT_SLUG,Passeriformes/Icteridae/Fotos_MaticoVenezolano.html,MaticoVenezolano,SP_0942,Matico,MaticoVenezolano,,Passeriformes,Icteridae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_Mielero.html,Mielero,SP_1065,Mielero,Mielero,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_Misto.html,Misto,SP_1005,Misto,Misto,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaBlanca.html,MonjitaBlanca,SP_0702,Monjita Blanca,MonjitaBlanca,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaCastana.html,MonjitaCastana,SP_0707,Monjita Castaña,MonjitaCastana,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaChocolate.html,MonjitaChocolate,SP_0708,Monjita Chocolate,MonjitaChocolate,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaCoronada.html,MonjitaCoronada,SP_0705,Monjita Coronada,MonjitaCoronada,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaDominicana.html,MonjitaDominicana,SP_0671,Monjita Dominica,MonjitaDominicana,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Tyrannidae/Fotos_MonjitaGris.html,MonjitaGris,SP_0704,Monjita Gris,MonjitaGris,,Passeriformes,Tyrannidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_MonteritaCabezaNegra.html,MonteritaCabezaNegra,SP_1060,Monterita Cabeza Negra,MonteritaCabezaNegra,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_MonteritaCanela.html,MonteritaCanela,SP_1051,Monterita Canela,MonteritaCanela,,Passeriformes,Thraupidae
OK,EXACT_SLUG,Passeriformes/Thraupidae/Fotos_MonteritaCejaRojiza.html,MonteritaCejaRojiza,SP_1057,Monterita Ceja Rojiza,MonteritaCejaRojiza,,Passeriformes,Thraupidae
